2	0	5.464099884	-1.25
1	0	3.73210001	-0.25
1	0	2.865999937	0.25
7	0	2	-0.25
4	0	4.598100185	0.25
4	0	7.196199894	-0.25
1	0	6.33010006	1.25
1	0	20.0632	-6.11259985
1	0	19.19709969	-6.61259985
1	0	18.33110046	-6.11259985
1	0	18.33110046	-5.11259985
1	0	19.19720078	-4.61259985
1	0	20.0632	-5.11259985
1	0	20.92919922	-6.61259985
1	0	21.79520035	-6.11259985
1	0	21.79520035	-5.11259985
1	0	20.92919922	-4.61259985
4	0	19.19720078	-3.612600088
1	0	18.33110046	-3.112600088
2	0	17.46509933	-3.612600088
1	0	18.33110046	-2.112600088
1	0	17.52210045	-1.524799943
1	0	17.83110046	-0.573800027
1	0	18.83110046	-0.573800027
4	0	19.14019966	-1.524799943
1	0	20.09119987	-1.833899975
4	0	17.24340057	0.235200003
1	0	17.65010071	1.148800015
2	0	18.64459991	1.253299952
1	0	17.06229973	1.957800031
4	0	16.06229973	1.957800031
1	0	15.75329971	2.908900023
1	0	16.56229973	3.496599913
1	0	17.37129974	2.908900023
4	0	16.56229973	4.496600151
2	0	14.83030033	4.496600151
6	0	19.19709969	-7.61259985
2	0	19.19709969	-8.612600327
2	0	20.19709969	-7.61259985
2	0	18.19709969	-7.61259985
6	0	22.66119957	-6.61259985
2	0	23.52729988	-7.11259985
2	0	22.16119957	-7.478700161
2	0	23.16119957	-5.746600151
1	0	15.4744997	1.148800015
1	0	5.061100006	5.38560009
1	0	5.269000053	4.407400131
1	0	6.21999979	4.098400116
1	0	6.963200092	4.767499924
1	0	6.755300045	5.745699883
1	0	5.804200172	6.054699898
1	0	4.110000134	5.694600105
1	0	3.902100086	6.672699928
1	0	4.645299911	7.341899872
1	0	5.596300125	7.032800198
4	0	7.498400211	6.414800167
1	0	8.449500084	6.105800152
2	0	8.657400131	5.127600193
1	0	9.19260025	6.77489996
1	0	10.17080021	6.566999912
1	0	10.67080021	7.433000088
1	0	10.00160027	8.176199913
4	0	9.088100433	7.76940012
1	0	8.222100258	8.269399643
4	0	11.66530037	7.53760004
1	0	12.2531004	6.728499889
2	0	11.84630013	5.815000057
1	0	13.2475996	6.833099842
4	0	13.7475996	7.699100018
1	0	14.72579956	7.49119997
1	0	14.83030033	6.496600151
1	0	13.91670036	6.089900017
4	0	15.69629955	5.996600151
6	0	4.525800228	3.738300085
2	0	3.782700062	3.069200039
2	0	3.856699944	4.481400013
2	0	5.195000172	2.995100021
6	0	2.951100111	6.981800079
2	0	2	7.290800095
2	0	2.64199996	6.030700207
2	0	3.260099888	7.932799816
1	0	13.34090042	8.612600327
1	0	15.69629955	4.996600151
29	0	25.52729988	0
4	0	2.865999937	0.5
1	0	3.73210001	1
1	0	2.865999937	-0.5
1	0	3.73210001	2
4	0	4.598100185	0.5
1	0	2	-1
1	0	3.73210001	-1
5	0	4.598100185	2.5
1	0	2	-2
1	0	3.73210001	-2
1	0	2.865999937	-2.5
5	0	4.489900112	1.809000015
1	0	5.077700138	1
1	0	5.077700138	0
1	0	4.489900112	-0.809000015
1	0	3.538800001	-1.118000031
1	0	2.587800026	-0.809000015
1	0	2	0
1	0	2	1
1	0	2.587800026	1.809000015
1	0	3.538800001	2.118000031
2	0	3.538899899	-2.118000031
1	0	2.865999937	1.019400001
2	0	3.73210001	1.519400001
2	0	2	1.519400001
1	0	2.865999937	0.019400001
1	0	2.056999922	-0.568400025
5	0	3.674999952	-0.568400025
1	0	2.365999937	-1.519400001
5	0	3.365999937	-1.519400001
1	0	6.434599876	-3.643300056
1	0	6.33010006	-2.648799896
1	0	7.243700027	-2.242000103
2	0	7.912799835	-2.985199928
1	0	7.412799835	-3.851200104
1	0	5.464099884	-2.148799896
5	0	4.598100185	-2.648799896
4	0	5.464099884	-1.148800015
1	0	3.73210001	0.851199985
1	0	2.865999937	0.351200014
1	0	2.865999937	-0.648800015
1	0	3.732000113	-1.148800015
1	0	4.598100185	-0.648800015
1	0	4.598100185	0.351200014
7	0	2	0.851199985
1	0	3.73210001	1.851199985
4	0	4.598100185	2.351200104
2	0	4.598100185	3.351200104
1	0	5.464099884	3.851200104
1	0	7.451600075	-1.263900042
21	1	2	0
11	3	4.866000175	0
4	0	4	-0.5
4	0	5.73210001	-0.5
4	0	4.866000175	1
4	0	4.866000175	-1
4	0	4	0.5
2	1	5.73210001	0.5
1	0	6.598100185	0
2	0	7.464099884	0.5
4	0	6.598100185	-1
1	0	4.347899914	-0.816999972
1	0	5.213900089	-0.317000002
1	0	4.347899914	0.182999998
1	0	3.396800041	0.492000014
6	0	2.809000015	-0.317000002
1	0	3.396800041	-1.126000047
2	0	2	-0.904799998
2	0	2	0.270799994
7	0	5.713900089	-1.182999969
1	0	4.347899914	1.182999969
7	0	5.713900089	0.549000025
4	0	5.003200054	-1.269400001
1	0	5.312200069	-0.318399996
4	0	4.503200054	0.269400001
1	0	3.694200039	-0.318399996
4	0	4.003200054	-1.269400001
4	0	4.503200054	1.269400001
4	0	2.743099928	-0.0093
4	0	2	-0.678499997
5	0	6.263299942	-0.0094
1	0	16.72249985	3.433000088
1	0	15.85639954	2.933000088
1	0	14.99040031	3.433000088
1	0	14.99040031	4.433000088
1	0	15.85639954	4.933000088
1	0	16.72249985	4.433000088
1	0	17.58849907	2.933000088
1	0	18.4545002	3.433000088
1	0	18.4545002	4.433000088
1	0	17.58849907	4.933000088
5	0	17.58849907	1.932999969
2	0	17.58849907	0.933000028
2	0	16.58849907	1.932999969
4	0	14.12440014	2.933000088
4	0	13.25839996	3.433000088
1	0	12.39229965	1.932999969
1	0	12.39229965	2.933000088
1	0	11.52630043	1.432999969
1	0	10.66030025	1.932999969
1	0	10.66030025	2.933000088
1	0	11.52630043	3.433000088
2	0	18.58849907	1.932999969
4	0	15.85639954	1.932999969
5	0	15.85639954	5.933000088
2	0	15.85639954	6.933000088
2	0	16.85639954	5.933000088
2	0	14.85639954	5.933000088
5	0	9.794199944	3.433000088
2	0	8.928199768	3.933000088
2	0	9.294199944	2.566999912
2	0	10.29430008	4.298999786
1	0	4.598100185	-4.566999912
1	0	5.464099884	-4.066999912
1	0	5.464099884	-3.066999912
1	0	4.598100185	-2.566999912
1	0	3.732000113	-3.066999912
1	0	3.732000113	-4.066999912
1	0	4.598100185	-5.566999912
1	0	3.732000113	-6.066999912
1	0	2.865999937	-5.566999912
1	0	2.865999937	-4.566999912
5	0	5.464099884	-6.066999912
2	0	6.33010006	-6.566999912
2	0	5.964099884	-5.200900078
4	0	6.33010006	-2.566999912
4	0	6.33010006	-1.567000031
1	0	8.062199593	-1.567000031
1	0	7.196199894	-1.067000031
1	0	8.928199768	-1.067000031
1	0	8.928199768	-0.067000002
1	0	8.062199593	0.432999998
1	0	7.196199894	-0.067000002
2	0	4.964099884	-6.933000088
4	0	6.33010006	-4.566999912
5	0	2.865999937	-2.566999912
2	0	2	-2.066999912
2	0	2.365999937	-3.433000088
2	0	3.365999937	-1.700899959
5	0	8.062199593	1.432999969
2	0	7.062200069	1.432999969
2	0	9.062199593	1.432999969
2	0	8.062199593	2.433000088
1	0	9.794199944	1.432999969
1	0	9.794199944	0.432999998
29	0	20.58849907	0
1	0	3.73210001	-0.25
1	0	4.598100185	0.25
1	0	2.865999937	-0.75
2	0	4.23210001	-1.116000056
2	0	3.23210001	0.615999997
1	0	5.464099884	0.75
2	0	4.098100185	1.116000056
2	0	5.098100185	-0.615999997
2	0	2	-0.25
2	0	2.865999937	-1.75
2	0	6.33010006	0.25
2	0	5.464099884	1.75
2	0	4.598100185	-1.5
1	0	4.598100185	-0.5
1	0	3.73210001	0
1	0	5.464099884	0
1	0	3.73210001	1
1	0	2.865999937	-0.5
4	0	5.464099884	1
4	0	4.598100185	1.5
1	0	2.865999937	1.5
1	0	2	0
1	0	2	1
4	0	2.866600037	0.057599999
1	0	3.675600052	0.645399988
2	0	4.484600067	0.057599999
1	0	4.175600052	-0.893400013
1	0	3.175600052	-0.893400013
4	0	4.763400078	-1.702399969
1	0	2.587800026	-1.702399969
4	0	2	-2.511399984
1	0	3.675600052	1.645400047
1	0	3.175600052	2.511399984
1	0	4.175600052	2.511399984
1	0	3.760099888	0.769400001
1	0	4.626100063	1.269400001
4	0	3.760099888	-0.230599999
1	0	5.492099762	1.769400001
1	0	2.951100111	-0.818400025
4	0	4.569099903	-0.818400025
4	0	2	-0.509299994
4	0	3.260099888	-1.769400001
4	0	4.260099888	-1.769400001
2	0	5.73210001	0.25
5	0	4.73210001	0.25
2	0	4.731999874	1.25
1	0	3.73210001	0.25
1	0	4.73210001	-0.75
1	0	3.73210001	-0.75
1	0	2.865999937	0.75
1	0	2.865999937	-1.25
1	0	2	0.25
1	0	2	-0.75
1	0	2.865999937	-0.25
4	0	3.73210001	0.25
2	0	2	0.25
1	0	4.598100185	-0.25
1	0	3.732000113	1.5
1	0	3.732000113	0.5
1	0	2.865999937	0
1	0	2.865999937	-1
1	0	3.73210001	-1.5
1	0	2	-1.5
1	0	4.598100185	-1
1	0	4.598100185	0
5	0	5.549099922	0.308999985
5	0	6.136899948	-0.5
2	0	7.136899948	-0.5
4	0	5.549099922	-1.309000015
1	0	6.539500237	-0.153799996
1	0	6.280700207	-1.119699955
1	0	4.448699951	-0.360900015
1	0	2.913500071	-1.603999972
1	0	4.707499981	0.605000019
1	0	3.970900059	1.587700009
1	0	4.075399876	2.58220005
1	0	3.057399988	1.994400024
1	0	2.104500055	-0.202800006
1	0	2	-1.197299957
2	0	3.121500015	-2.58220005
1	0	4.098100185	1.908100009
1	0	5.098100185	1.908100009
1	0	5.407100201	0.957099974
1	0	4.598100185	0.369300008
2	0	3.789099932	0.957099974
1	0	3.510299921	2.717200041
2	0	3.917000055	3.630700111
4	0	4.598100185	-0.630699992
1	0	5.464099884	-1.130699992
4	0	5.464099884	-2.130700111
1	0	4.598100185	-2.630700111
2	0	4.598100185	-3.630700111
1	0	3.732000113	-2.130700111
1	0	3.232000113	-2.996700048
2	0	6.33010006	-0.630699992
1	0	3.73210001	-1.130699992
2	0	2.865999937	-0.630699992
10	0	2.732000113	-2.130700111
22	0	5.685900211	2.717200041
1	0	2	-1.130699992
2	0	2	0.25
1	0	2.865999937	-0.25
2	0	2.865999937	-1.25
1	0	3.73210001	0.25
1	0	4.598100185	-0.25
4	0	4.598100185	-1.25
1	0	5.464099884	0.25
2	0	6.33010006	-0.25
2	0	5.464099884	1.25
1	0	2.865999937	-2.5
1	0	3.732000113	-3
1	0	4.598100185	-2.5
1	0	4.598100185	-1.5
1	0	3.73210001	-1
1	0	2.865999937	-1.5
2	0	2	-1
1	0	3.73210001	0
1	0	4.598100185	0.5
4	0	4.598100185	1.5
1	0	5.464099884	2
2	0	5.464099884	3
1	0	3.587800026	-0.658100009
1	0	3.896800041	0.292899996
4	0	3.087800026	0.880699992
2	0	2.278800011	0.292899996
1	0	2.587800026	-0.658100009
2	0	2	-1.467200041
1	0	2.406699896	-2.380700111
4	0	3.087800026	1.880699992
1	0	3.953799963	2.380700111
1	0	2.221800089	2.380700111
1	0	4.598100185	-0.25
4	0	5.464099884	0.25
1	0	3.73210001	0.25
1	0	4.598100185	-1.25
4	0	6.33010006	-0.25
1	0	2.865999937	-0.25
1	0	7.196199894	0.25
2	0	2	0.25
4	0	8.062199593	-0.25
5	0	7.196199894	1.25
1	0	2.975699902	-1.87559998
1	0	3.80189991	-1.312299967
1	0	3.727200031	-0.315100014
1	0	2.826200008	0.118799999
1	0	2	-0.444499999
1	0	2.074700117	-1.441699982
5	0	4.628200054	0.118799999
1	0	4.850699902	1.093799949
1	0	4.227200031	1.87559998
1	0	3.227200031	1.87559998
5	0	2.603699923	1.093700051
4	0	2.865999937	1
1	0	2	0.5
1	0	2	-0.5
4	0	2.865999937	-1
1	0	3.73210001	-0.5
1	0	3.73210001	0.5
1	0	2.865999937	2
5	0	3.73210001	2.5
1	0	2.865999937	-2
5	0	2	-2.5
4	0	2	-0.371600002
1	0	2.913500071	0.0352
4	0	2.104500055	0.622900009
1	0	3.582700014	-0.708000004
1	0	3.722599983	0.623000026
1	0	3.413500071	1.574000001
1	0	2.413500071	1.574000001
1	0	2.104500055	-1.366099954
1	0	3.082700014	-1.574000001
1	0	3.876699924	-2.415499926
1	0	2.975699902	-1.981699944
1	0	2.901000023	-0.984499991
1	0	3.727200031	-0.421099991
1	0	4.628200054	-0.855000019
4	0	4.702899933	-1.852200031
4	0	3.504699945	0.553799987
1	0	4.128200054	1.335600019
1	0	5.128200054	1.335600019
1	0	5.751699924	0.553799987
4	0	5.529099941	-0.421099991
1	0	5.493500233	2.266499996
1	0	6.482299805	2.415499926
1	0	7.105800152	1.633700013
4	0	6.740499973	0.702799976
1	0	6.31099987	-1.04460001
1	0	7.299799919	-1.193699956
1	0	6.676300049	-1.975499988
1	0	2	-0.550599992
2	0	3.694299936	2.236599922
1	0	2.865999937	0.75
1	0	3.73210001	1.25
4	0	2	1.25
1	0	2.865999937	-0.25
4	0	3.73210001	2.25
2	0	4.598100185	0.75
1	0	2	-0.75
1	0	3.73210001	-0.75
1	0	2	-1.75
1	0	3.73210001	-1.75
1	0	2.865999937	-2.25
7	0	8.928199768	0.25
1	0	8.062199593	0.75
1	0	7.196199894	0.25
4	0	6.33010006	0.75
1	0	5.464099884	0.25
2	0	5.464099884	-0.75
5	0	4.598100185	0.75
1	0	3.73210001	0.25
1	0	2.865999937	0.75
2	0	2	0.25
1	0	4.489900112	-0.809000015
1	0	5.077700138	0
1	0	4.489900112	0.809000015
1	0	3.538800001	0.5
1	0	3.538800001	-0.5
5	0	2.587800026	0.809000015
5	0	2	0
5	0	2.587800026	-0.809000015
1	0	3.73210001	-0.73210001
1	0	4.598100185	-1.23210001
1	0	4.598100185	-2.23210001
1	0	3.732000113	-2.73210001
4	0	2.865999937	-2.232000113
1	0	2.865999937	-1.231999993
1	0	4.23210001	0.134000003
1	0	3.23210001	0.134000003
1	0	3.73210001	1
1	0	3.23210001	1.866000056
1	0	3.73210001	2.73210001
5	0	2	-0.731999993
1	0	3.760099888	0.519400001
4	0	4.626100063	1.019400001
2	0	2.894099951	1.019400001
1	0	3.760099888	-0.480599999
4	0	4.626100063	2.019399881
1	0	2.951100111	-1.068400025
4	0	4.569099903	-1.068400025
1	0	2	-0.759299994
4	0	3.260099888	-2.019399881
2	0	4.260099888	-2.019399881
4	0	2.951100111	-0.596899986
4	0	3.260099888	-1.547899961
1	0	4.260099888	-1.547899961
4	0	4.569099903	-0.596899986
1	0	3.760099888	-0.0091
1	0	2	-0.287800014
4	0	4.847899914	-2.356899977
4	0	3.760099888	0.99089998
5	0	4.626100063	1.49090004
4	0	5.492099762	1.99090004
1	0	5.126100063	0.624899983
1	0	4.126100063	2.356899977
1	0	5.098100185	1.908100009
1	0	4.098100185	1.908100009
2	0	3.789099932	0.957099974
1	0	4.598100185	0.369300008
1	0	5.407100201	0.957099974
4	0	4.598100185	-0.630699992
1	0	5.464099884	-1.130699992
4	0	5.464099884	-2.130700111
1	0	4.598100185	-2.630700111
1	0	3.732000113	-2.130700111
1	0	3.73210001	-1.130699992
2	0	6.33010006	-0.630699992
2	0	4.598100185	-3.630700111
1	0	3.232000113	-2.996700048
21	0	2.732000113	-2.130700111
2	0	2.865999937	-0.630699992
1	0	3.510299921	2.717200041
2	0	3.917000055	3.630700111
1	0	2	-1.130699992
5	0	3	1.5
2	0	3	2.5
2	0	2	1.5
2	0	4	1.5
1	0	3	0.5
1	0	2.134000063	0
1	0	3.865999937	0
1	0	2.134000063	-1
1	0	3.865999937	-1
1	0	3	-1.5
1	0	3	-2.5
1	0	8.992099762	5.452400208
4	1	8.683099747	4.501399994
1	0	9.270899773	3.692399979
1	0	7.73210001	4.192399979
1	0	8.683099747	2.883399963
1	0	10.27089977	3.692399979
4	0	7.73210001	3.192399979
1	0	6.866000175	4.692399979
1	0	10.77089977	4.558400154
1	0	10.77089977	2.826400042
1	0	6.866000175	2.692399979
1	0	6	4.192399979
1	0	11.77089977	4.558400154
1	0	11.77089977	2.826400042
1	0	6	3.192399979
1	0	12.27089977	3.692399979
1	0	13.27089977	3.692399979
4	0	13.77089977	2.826400042
4	0	14.77089977	2.826400042
1	0	15.27089977	1.960299969
4	0	16.27090073	1.960299969
2	0	14.77089977	1.094300032
4	0	16.77090073	1.094300032
1	0	17.77090073	1.094300032
1	0	18.27090073	0.228300005
1	0	17.77090073	-0.637700021
1	0	19.27090073	0.228300005
1	0	18.27090073	-1.503800035
1	0	19.77090073	-0.637700021
1	0	19.27090073	-1.503700018
1	0	19.77090073	-2.369800091
4	1	19.36420059	-3.283299923
1	0	20.76539993	-2.474299908
1	0	18.38599968	-3.49119997
1	0	20.1072998	-3.952399969
4	0	20.97340012	-3.452399969
1	0	20.1072998	-4.952400208
1	0	21.83939934	-3.952399969
1	0	20.97340012	-5.452400208
1	0	21.83939934	-4.952400208
1	0	3.73210001	0.5
1	0	2.865999937	0
4	0	2.865999937	-1
1	0	3.73210001	-1.5
1	0	4.598100185	-1
1	0	4.598100185	0
1	0	2	-1.5
2	0	3.73210001	1.5
21	0	6.598100185	0
1	0	4.598100185	0.25
5	0	3.73210001	0.75
1	0	5.464099884	0.75
1	0	2.865999937	0.25
1	0	6.33010006	0.25
4	0	2	0.75
4	0	2.865999937	-0.75
2	0	7.196199894	0.75
4	0	8.062199593	0.25
2	0	7.196100235	-1.5
1	0	6.33010006	-1
1	0	6.33010006	0
1	0	5.464099884	0.5
2	0	7.196199894	0.5
1	0	5.464099884	1.5
4	0	4.598100185	0
1	0	4.598100185	-1
1	0	5.464099884	-1.5
1	0	3.73210001	0.5
1	0	2.865999937	0
1	0	2	0.5
1	0	3.760099888	1.019400001
1	0	4.626100063	1.519400001
1	0	2.894099951	1.519400001
1	0	3.760099888	0.019400001
1	0	4.626100063	2.519399881
1	0	2.951100111	-0.568400025
1	0	4.569099903	-0.568400025
1	0	2	-0.259299994
4	0	3.260099888	-1.519400001
1	0	4.260099888	-1.519400001
1	0	4.260099888	-2.519399881
1	0	5.211100101	-1.828400016
4	0	2.278800011	-0.663900018
1	0	2.587800026	-1.614899993
2	0	3.587800026	-1.614899993
1	0	3.896800041	-0.663900018
1	0	3.087800026	-0.076099999
2	0	2	-2.423899889
1	0	3.087800026	0.923900008
2	0	2.221800089	1.423900008
2	0	3.953799963	1.423900008
1	0	3.953799963	2.423899889
1	0	3.73210001	1
1	0	2.865999937	0.5
1	0	2.865999937	-0.5
1	0	3.73210001	-1
1	0	4.598100185	-0.5
1	0	4.598100185	0.5
2	0	5.549099922	0.809000015
1	0	6.136899948	0
4	0	5.549099922	-0.809000015
2	0	2	1
2	0	7.136899948	0
2	0	4.336900234	2.075500011
5	0	4.836900234	1.209499955
1	0	5.573500156	0.226799995
1	0	5.314700127	-0.739099979
1	0	2.97059989	-0.58099997
1	0	7.438199997	-0.220799997
1	0	3.779599905	-1.982200027
1	0	7.01940012	-1.783699989
1	0	2.865999937	-1.575500011
1	0	7.796599865	-1.154399991
2	0	2	-2.075500011
4	0	4.598100185	0.5
1	0	3.73210001	1
1	0	4.598100185	-0.5
4	0	5.464099884	1
1	0	2.865999937	0.5
1	0	3.73210001	-1
1	0	6.33010006	0.5
1	0	5.464099884	2
2	0	2	1
2	0	3.73210001	-2
1	0	3.73210001	0
1	0	4.598100185	0.5
1	0	2.865999937	-0.5
22	0	4.23210001	-0.865999997
22	0	3.23210001	0.865999997
4	0	5.464099884	0
2	0	4.598100185	1.5
4	0	2	0
2	0	2.865999937	-1.5
1	0	3.756799936	-0.413500011
5	0	4.190599918	0.487500012
2	0	3.756799936	1.388399959
1	0	2.781800032	1.610999942
1	0	2	0.987500012
2	0	2	-0.0125
5	0	2.781800032	-0.635999978
2	0	5.091599941	0.921400011
2	0	5.091599941	0.053599998
2	0	2.158400059	-1.417899966
2	0	3.004400015	-1.610999942
10	0	4.380300045	-1.195299983
4	0	3.73210001	0.5
1	0	4.598100185	1
1	0	3.73210001	-0.5
1	0	4.598100185	2
1	0	2.865999937	-1
4	0	4.598100185	-1
2	0	5.464099884	2.5
4	0	2	-0.5
1	0	2.865999937	-2
1	0	4.598100185	-2
7	0	2	-2.5
4	0	3.73210001	-2.5
1	0	7.280700207	-1.314900041
1	0	7.539500237	-0.349000007
1	0	5.707499981	0.40990001
1	0	3.104500055	-0.398000002
1	0	3	-1.392500043
1	0	5.448699951	-0.556100011
1	0	3.913500071	-1.799200058
4	0	4.970900059	1.392500043
1	0	4.470900059	2.258500099
1	0	2	-1.392500043
2	0	2.5	-2.258500099
1	0	8.800499916	-1.01849997
1	0	7.934500217	-1.51849997
1	0	7.068500042	-1.01849997
1	0	6.202499866	-1.51849997
1	0	5.336400032	-0.0185
1	0	6.202499866	0.4815
1	0	7.068500042	-0.0185
1	0	7.934500217	0.4815
1	0	8.800499916	-0.0185
1	0	9.666600227	0.4815
1	0	10.5326004	0.98150003
1	0	9.166500092	1.347499967
1	0	10.16660023	-0.384499997
1	0	5.99450016	1.459599972
4	0	5	1.564200044
1	0	4.593299866	0.650600016
1	0	4.5	2.4302001
1	0	5	3.296200037
1	0	4.5	4.162199974
1	0	3.5	4.162199974
1	0	3	3.296200037
1	0	3.5	2.4302001
2	0	3	5.02820015
2	0	6.663700104	2.202800035
2	0	3.615099907	0.442699999
1	0	5.994599819	-2.496700048
1	0	5	-2.601200104
4	0	4.593299866	-1.687700033
1	0	6.582300186	-3.305700064
1	0	6.175600052	-4.219200134
1	0	5.181099892	-4.323800087
1	0	4.593299866	-3.514699936
1	0	6.763400078	-5.02820015
1	0	2	5.02820015
1	0	5.336400032	-1.01849997
2	0	6.33010006	-1
1	0	5.464099884	-0.5
1	0	4.598100185	-1
4	0	5.464099884	0.5
1	0	3.73210001	-0.5
4	0	4.598100185	1
1	0	3.73210001	0.5
1	0	2.865999937	-1
1	0	2.865999937	1
1	0	2	-0.5
1	0	2	0.5
1	0	5.527699947	-1.027999997
1	0	5.836699963	-1.978999972
1	0	5.027699947	-2.566800117
2	0	4.218699932	-1.978999972
1	0	4.527699947	-1.027999997
4	0	5.027699947	-3.566800117
1	0	5.893700123	-4.066800117
1	0	5.893700123	-5.066800117
1	0	5.027699947	-5.566800117
1	0	4.161699772	-4.066800117
2	0	5.027699947	-6.566800117
4	0	4.161699772	-5.066800117
2	0	3.295599937	-3.566800117
1	0	3.939899921	-0.218899995
2	0	4.346700191	0.694599986
6	0	3.758899927	1.503600001
2	0	2.949899912	0.915799975
2	0	3.171099901	2.312700033
2	0	4.567900181	2.091399908
1	0	3.577800035	3.226200104
2	0	2.990099907	4.035200119
1	0	3.396800041	4.948800087
2	0	4.391300201	5.053299904
1	0	5.481400013	1.684700012
2	0	6.290500164	2.272500038
1	0	7.203999996	1.865700006
2	0	7.308499813	0.871200025
1	0	6.759699821	-5.566800117
1	0	8.012999535	2.453500032
1	0	8.82199955	3.041300058
1	0	7.425199986	3.262500048
1	0	8.600799561	1.644500017
1	0	2.809000015	5.757800102
1	0	2.221199989	6.566800117
1	0	2	5.170000076
1	0	3.618000031	6.345600128
1	0	3.73210001	0
1	0	4.598100185	0.5
1	0	4.23210001	-0.865999997
1	0	5.464099884	0
2	0	6.33010006	0.5
2	0	5.464099884	-1
1	0	2.865999937	-0.5
2	0	2	0
2	0	2.865999937	-1.5
1	0	4.598100185	1.5
2	0	3.23210001	0.865999997
